Timestamp,ActionType,DeviceName,FileName,FolderPath,SHA256,AccountName,ProcessCommandLine
"May 20, 2025 11:25:38 AM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=4048 -childID 5 -isForBrowser -prefsHandle 4056 -prefMapHandle 4060 -prefsLen 22801 -prefMapSize 254588 -jsInitHandle 1340 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {0fa95f67-81ce-41b6-a176-0e5d26236a87} 2604  tab"
"May 20, 2025 11:25:38 AM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=3856 -childID 4 -isForBrowser -prefsHandle 3864 -prefMapHandle 3868 -prefsLen 22801 -prefMapSize 254588 -jsInitHandle 1340 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {028122ba-771d-4d3a-bf45-eac4ce2d14af} 2604  tab"
"May 20, 2025 11:25:38 AM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2660 -childID 3 -isForBrowser -prefsHandle 1868 -prefMapHandle 1624 -prefsLen 22801 -prefMapSize 254588 -jsInitHandle 1340 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {f76ea2fb-53e3-4196-8252-932497ea88ef} 2604  tab"
"May 20, 2025 11:25:37 AM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=3620 -childID 2 -isForBrowser -prefsHandle 3612 -prefMapHandle 3608 -prefsLen 24260 -prefMapSize 254588 -jsInitHandle 1340 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {f9ffce08-9e45-40d9-8d22-e89c397bbb76} 2604  tab"
"May 20, 2025 11:25:37 AM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2936 -parentBuildID 20250428205842 -sandboxingKind 0 -prefsHandle 1612 -prefMapHandle 1596 -prefsLen 23376 -prefMapSize 254588 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {01a5d26e-8692-4205-a3e4-9a781aaaefd7} 2604  utility"
"May 20, 2025 11:25:36 AM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=3068 -childID 1 -isForBrowser -prefsHandle 3060 -prefMapHandle 3056 -prefsLen 23246 -prefMapSize 254588 -jsInitHandle 1340 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {6254aa32-c86f-4c91-859e-3e66c4a90d87} 2604  tab"
"May 20, 2025 11:25:36 AM",ProcessCreated,massandr-new-vm,tor.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Tor\tor.exe,fe6d44cb69780e09c3a39f499e0e668bff9aa54b6cd9f363b753d59af713bea0,massadmin,"""tor.exe"" -f ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc"" DataDirectory ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor"" ClientOnionAuthDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\onion-auth"" --defaults-torrc ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults"" GeoIPFile ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip"" GeoIPv6File ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6"" +__ControlPort 127.0.0.1:9151 HashedControlPassword ********** +__SocksPort ""127.0.0.1:9150 ExtendedErrors IPv6Traffic PreferIPv6 KeepAliveIsolateSOCKSAuth"" __OwningControllerProcess 2604 DisableNetwork 1"
"May 20, 2025 11:25:33 AM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2276 -parentBuildID 20250428205842 -prefsHandle 2212 -prefMapHandle 2204 -prefsLen 23099 -prefMapSize 254588 -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {4e4cc191-86da-4c0d-909b-8dc3ffbc1d5f} 2604  gpu"
"May 20, 2025 11:25:29 AM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,firefox.exe
"May 20, 2025 11:25:27 AM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,firefox.exe
